Hypocenter Depth (km),Magnitude,Rrup_OpenQuake,Soil_Class,Tmax,origen,Seismic Latitude,Seismic Longitude,Station Latitude,Station Longitude,T_0.01_RotD50
9.0,6.8,5.382520637830111,3,11.428571428571429,NGAW2,37.5382,138.6174,38.3175,141.0193,-5.244850156827642
9.0,6.8,5.338210930209713,4,20.0,NGAW2,37.5382,138.6174,38.2663,140.9293,-5.243922746247094
9.0,6.8,5.233298730173588,3,13.333333333333334,NGAW2,37.5382,138.6174,38.3177,140.6357,-4.19732724051063
9.0,6.8,5.283102200741556,4,26.666666666666668,NGAW2,37.5382,138.6174,38.1049,140.8699,-4.027739739856053
9.0,6.8,5.153349396295431,3,26.666666666666668,NGAW2,37.5382,138.6174,38.0085,140.621,-4.496235066844701
9.0,6.8,5.22294705952326,5,11.428571428571429,NGAW2,37.5382,138.6174,37.9763,140.7818,-4.664103432736112
9.0,6.8,5.35969464622294,4,26.666666666666668,NGAW2,37.5382,138.6174,38.237,141.0003,-5.0782521484434575
9.0,6.8,5.406005171964954,3,16.0,NGAW2,37.5382,138.6174,38.8558,140.6547,-5.241117897995289
9.0,6.8,5.6907647775748975,2,11.428571428571429,NGAW2,37.5382,138.6174,38.9178,141.6412,-7.737118595724694
9.0,6.8,5.580597374085823,2,13.333333333333334,NGAW2,37.5382,138.6174,38.7831,141.3289,-7.503242315794449
9.0,6.8,5.361245216250509,3,10.0,NGAW2,37.5382,138.6174,38.5764,140.7839,-5.089389582138947
9.0,6.8,5.46056375891094,3,13.333333333333334,NGAW2,37.5382,138.6174,38.5878,141.0744,-6.377408832328982
9.0,6.8,5.274639239193459,4,26.666666666666668,NGAW2,37.5382,138.6174,38.1103,140.8475,-5.35740219944812
9.0,6.8,5.145690525089121,3,11.428571428571429,NGAW2,37.5382,138.6174,38.0061,140.6061,-4.373876735506768
9.0,6.8,5.268476524537015,3,11.428571428571429,NGAW2,37.5382,138.6174,37.9381,140.8958,-5.038274718023425
9.0,6.8,5.530856639502609,2,11.428571428571429,NGAW2,37.5382,138.6174,38.5129,141.3456,-6.845763122079968
9.0,6.8,5.584811233363008,2,13.333333333333334,NGAW2,37.5382,138.6174,38.6386,141.4463,-7.50810452369073
9.0,6.8,3.9941558349666684,3,8.88888888888889,NGAW2,37.5382,138.6174,36.8514,138.366,-1.799938224248775
9.0,6.8,4.157788734778635,3,26.666666666666668,NGAW2,37.5382,138.6174,36.8069,138.2069,-1.5440219638486026
9.0,6.8,4.168369197570074,3,16.0,NGAW2,37.5382,138.6174,36.7403,138.4129,-3.020549488906964
9.0,6.8,4.382651439442724,3,26.666666666666668,NGAW2,37.5382,138.6174,36.6486,138.1938,-3.3895855605615353
9.0,6.8,4.493903373559505,3,20.0,NGAW2,37.5382,138.6174,36.6981,137.8544,-4.065182926219267
9.0,6.8,4.679442430362679,3,20.0,NGAW2,37.5382,138.6174,36.5086,137.8507,-4.184323319350785
9.0,6.8,4.544889255103161,3,26.666666666666668,NGAW2,37.5382,138.6174,36.5339,138.1191,-3.4079510363333165
9.0,6.8,4.642080540008188,3,20.0,NGAW2,37.5382,138.6174,36.4022,138.2491,-3.2062081497374337
9.0,6.8,4.8154311114712876,3,26.666666666666668,NGAW2,37.5382,138.6174,36.3378,137.8694,-4.163562816248646
9.0,6.8,4.688591794127164,3,26.666666666666668,NGAW2,37.5382,138.6174,36.3281,138.4357,-4.250666497519433
9.0,6.8,4.778450998129897,3,13.333333333333334,NGAW2,37.5382,138.6174,36.2564,138.2669,-4.224002551881168
9.0,6.8,4.8445807097661735,3,26.666666666666668,NGAW2,37.5382,138.6174,36.2564,137.9785,-3.5973330758050808
9.0,6.8,4.95568620261124,2,20.0,NGAW2,37.5382,138.6174,36.1833,137.7852,-4.25822088314716
9.0,6.8,4.897242606741165,4,26.666666666666668,NGAW2,37.5382,138.6174,36.0956,138.4844,-4.737576154996554
9.0,6.8,4.976112860057833,4,26.666666666666668,NGAW2,37.5382,138.6174,36.0454,138.1116,-2.995274378403978
9.0,6.8,5.05164927018687,4,26.666666666666668,NGAW2,37.5382,138.6174,35.9151,138.2421,-4.335373609703304
9.0,6.8,5.081590683029905,3,26.666666666666668,NGAW2,37.5382,138.6174,35.9748,137.8255,-4.515057124199882
9.0,6.8,5.241270711168761,3,20.0,NGAW2,37.5382,138.6174,35.8132,137.5295,-4.740371429180218
9.0,6.8,5.178181565308056,3,26.666666666666668,NGAW2,37.5382,138.6174,35.8562,137.7078,-4.750644613582493
9.0,6.8,5.14778513224349,3,26.666666666666668,NGAW2,37.5382,138.6174,35.8282,137.9532,-4.501307591654457
9.0,6.8,5.208884879216484,3,20.0,NGAW2,37.5382,138.6174,35.7304,137.9341,-4.614632311033111
9.0,6.8,5.327584864228605,3,20.0,NGAW2,37.5382,138.6174,35.6079,137.6125,-5.181021560679922
9.0,6.8,5.281374645817724,3,26.666666666666668,NGAW2,37.5382,138.6174,35.5787,138.0338,-5.3698518222685
9.0,6.8,5.334745723161588,3,26.666666666666668,NGAW2,37.5382,138.6174,35.5232,137.8374,-4.371926612054788
9.0,6.8,5.449664119042561,3,8.0,NGAW2,37.5382,138.6174,35.2807,137.8567,-4.915716054335396
9.0,6.8,4.178685710655851,3,20.0,NGAW2,37.5382,138.6174,36.7403,138.3792,-3.0237770784681026
9.0,6.8,4.8838619666017395,3,20.0,NGAW2,37.5382,138.6174,36.251,137.8622,-4.257356083611578
9.0,6.8,5.103457533055977,3,26.666666666666668,NGAW2,37.5382,138.6174,35.96,137.77,-4.372249784214102
9.0,6.8,5.047288611744291,3,26.666666666666668,NGAW2,37.5382,138.6174,35.9125,138.3083,-4.408171861798073
9.0,6.8,4.998360263220643,3,26.666666666666668,NGAW2,37.5382,138.6174,35.9664,138.4828,-4.560249402989753
9.0,6.8,5.335372274499048,3,20.0,NGAW2,37.5382,138.6174,35.5111,137.8797,-4.550388483178445
9.0,6.8,5.465313757239246,3,13.333333333333334,NGAW2,37.5382,138.6174,35.3063,137.6292,-5.395317814050296
9.0,6.8,5.037991024106111,2,26.666666666666668,NGAW2,37.5382,138.6174,36.0056,137.9336,-4.829183490427917
9.0,6.8,5.038120751031117,4,26.666666666666668,NGAW2,37.5382,138.6174,35.9433,138.1879,-4.050249402356889
9.0,6.8,4.859269621422746,2,26.666666666666668,NGAW2,37.5382,138.6174,36.1393,138.5535,-5.31173052206397
9.0,6.8,5.163012974517138,3,26.666666666666668,NGAW2,37.5382,138.6174,35.9292,137.598,-3.9149558018744166
9.0,6.8,4.994573660548905,3,20.0,NGAW2,37.5382,138.6174,35.9703,138.5877,-5.057705675440289
9.0,6.8,5.215859244107515,3,16.0,NGAW2,37.5382,138.6174,35.7839,137.7203,-5.11330210769593
9.0,6.8,5.152134856369956,3,20.0,NGAW2,37.5382,138.6174,35.8283,137.9267,-4.569147851429719
9.0,6.8,5.1512664238360015,2,26.666666666666668,NGAW2,37.5382,138.6174,35.7914,138.0855,-5.394248699227872
9.0,6.8,5.330106689037444,3,13.333333333333334,NGAW2,37.5382,138.6174,35.6024,137.6135,-5.077085882069089
9.0,6.8,5.2821371703189985,3,13.333333333333334,NGAW2,37.5382,138.6174,35.612,137.8827,-4.502487251854354
9.0,6.8,5.435510795724244,2,16.0,NGAW2,37.5382,138.6174,35.2953,137.9298,-5.634105956908616
9.0,6.8,4.606968567929471,3,10.0,NGAW2,37.5382,138.6174,36.4632,138.1505,-2.875139854579757
9.0,6.8,4.531200665787917,3,20.0,NGAW2,37.5382,138.6174,36.5739,138.051,-3.2625612902106753
9.0,6.8,4.358630056867486,3,6.666666666666667,NGAW2,37.5382,138.6174,36.7044,138.0995,-3.2984749226178374
9.0,6.8,3.8465240231954505,3,13.333333333333334,NGAW2,37.5382,138.6174,36.9072,138.4439,-2.263303804752395
9.0,6.8,5.062784888421012,3,20.0,NGAW2,37.5382,138.6174,36.0609,137.688,-4.1037908381323085
9.0,6.8,4.9603239735548845,3,26.666666666666668,NGAW2,37.5382,138.6174,36.1153,137.9419,-4.123240456235865
9.0,6.8,4.841979928066116,3,20.0,NGAW2,37.5382,138.6174,36.2546,137.9929,-3.5070960420939095
9.0,6.8,4.6798137289838575,3,26.666666666666668,NGAW2,37.5382,138.6174,36.4567,137.9668,-3.828342001312304
9.0,6.8,4.672267929520586,3,26.666666666666668,NGAW2,37.5382,138.6174,36.5296,137.8231,-4.519985643311273
9.0,6.8,4.798926120407709,3,26.666666666666668,NGAW2,37.5382,138.6174,36.3793,137.8231,-3.796047379931674
9.0,6.8,4.685089809163965,3,20.0,NGAW2,37.5382,138.6174,36.3277,138.4999,-4.098011075675056
9.0,6.8,4.274719781685373,2,40.0,NGAW2,37.5382,138.6174,38.2584,138.4337,-2.76702041408296
9.0,6.8,3.9464244321454784,4,40.0,NGAW2,37.5382,138.6174,38.0745,138.4398,-3.1907107118070046
9.0,6.8,3.859676525055937,5,40.0,NGAW2,37.5382,138.6174,37.9976,138.3226,-1.783949050116078
9.0,6.8,3.539508997459668,3,26.666666666666668,NGAW2,37.5382,138.6174,37.8205,138.2795,-2.268414610816747
9.0,6.8,3.52459425980608,4,40.0,NGAW2,37.5382,138.6174,37.9204,138.4981,-1.9063417079048817
9.0,6.8,4.802051894113376,4,26.666666666666668,NGAW2,37.5382,138.6174,38.4501,139.4961,-2.9294863982753614
9.0,6.8,4.628496011291588,4,26.666666666666668,NGAW2,37.5382,138.6174,38.2301,139.4864,-3.1763890568526394
9.0,6.8,4.422568589986818,4,11.428571428571429,NGAW2,37.5382,138.6174,38.053,139.4055,-3.215620877960088
9.0,6.8,4.268297869345539,5,16.0,NGAW2,37.5382,138.6174,37.9507,139.3375,-3.3455153070749
9.0,6.8,3.8956903508072482,5,16.0,NGAW2,37.5382,138.6174,37.9146,139.0108,-3.021846295868697
9.0,6.8,3.8848573373553763,5,26.666666666666668,NGAW2,37.5382,138.6174,37.8013,139.1442,-2.927508737929997
9.0,6.8,4.216119619148022,4,26.666666666666668,NGAW2,37.5382,138.6174,37.6863,139.4772,-2.0251473145983816
9.0,6.8,3.3945083935113587,5,20.0,NGAW2,37.5382,138.6174,37.7638,138.8834,-1.9575085512322676
9.0,6.8,3.2991646560970036,5,11.428571428571429,NGAW2,37.5382,138.6174,37.641,138.9559,-2.2370689249090274
9.0,6.8,3.8152918164683745,3,40.0,NGAW2,37.5382,138.6174,37.6935,139.1886,-3.4203878463680932
9.0,6.8,2.6953026282797072,3,10.0,NGAW2,37.5382,138.6174,37.6421,138.7676,-1.192082442359256
9.0,6.8,3.021400020302569,4,11.428571428571429,NGAW2,37.5382,138.6174,37.4416,138.8431,-1.49651109357889
9.0,6.8,2.377692565480851,5,8.0,NGAW2,37.5382,138.6174,37.3724,138.5579,-0.4653839165694586
9.0,6.8,3.151025157960026,3,8.88888888888889,NGAW2,37.5382,138.6174,37.3057,138.7898,-0.8811572060570193
9.0,6.8,3.6152329139456376,3,40.0,NGAW2,37.5382,138.6174,37.2332,138.962,-2.0071953014740624
9.0,6.8,3.3945083935113587,3,40.0,NGAW2,37.5382,138.6174,37.1281,138.7468,-1.3372847924499578
9.0,6.8,3.726656818447966,5,40.0,NGAW2,37.5382,138.6174,37.0364,138.8462,-2.010731483514135
9.0,6.8,3.5801800371905954,2,26.666666666666668,NGAW2,37.5382,138.6174,37.0147,138.6529,-3.0017899844921154
9.0,6.8,3.231989464013584,3,40.0,NGAW2,37.5382,138.6174,37.1268,138.444,-1.7136357709064762
9.0,6.8,3.3530570063342204,5,26.666666666666668,NGAW2,37.5382,138.6174,37.1607,138.2235,-1.5663147276842337
9.0,6.8,3.713815939403968,4,20.0,NGAW2,37.5382,138.6174,37.0228,138.2507,-2.125913634653514
9.0,6.8,4.109233174715851,3,26.666666666666668,NGAW2,37.5382,138.6174,37.0235,137.8624,-2.4247939707566197
9.0,6.8,3.1376657694426577,3,40.0,NGAW2,37.5382,138.6174,37.4261,138.8862,-1.9391767692231754
9.0,6.8,3.151025157960026,3,26.666666666666668,NGAW2,37.5382,138.6174,37.4242,138.8908,-1.9920821585846893
9.0,6.8,4.70002571700077,3,16.0,NGAW2,37.5382,138.6174,38.2769,139.5519,-3.363052246735807
9.0,6.8,4.51085950651685,4,8.0,NGAW2,37.5382,138.6174,38.1297,139.4322,-3.6026056157056994
9.0,6.8,4.581696829802449,3,20.0,NGAW2,37.5382,138.6174,38.1283,139.5461,-2.775428430397158
9.0,6.8,4.244630641232919,4,20.0,NGAW2,37.5382,138.6174,37.9731,139.2819,-2.5628875644183435
9.0,6.8,3.5567756134805992,3,20.0,NGAW2,37.5382,138.6174,37.6497,139.0708,-1.894627094720192
9.0,6.8,3.9102213834815176,3,10.0,NGAW2,37.5382,138.6174,37.6628,139.2642,-2.6050988802249497
9.0,6.8,3.607398212246053,3,10.0,NGAW2,37.5382,138.6174,37.5356,139.1311,-2.127327594680971
9.0,6.8,4.0294504223041105,2,26.666666666666668,NGAW2,37.5382,138.6174,37.5408,139.3681,-2.60502675426349
9.0,6.8,3.3072529354856135,3,11.428571428571429,NGAW2,37.5382,138.6174,37.1697,138.7472,-1.9401645864571533
9.0,6.8,3.6732580732109796,3,26.666666666666668,NGAW2,37.5382,138.6174,37.2208,138.9853,-1.8680027040487888
9.0,6.8,3.5136328109919437,3,40.0,NGAW2,37.5382,138.6174,37.0514,138.3997,-1.3685974787609625
9.0,6.8,3.7546671946519394,3,26.666666666666668,NGAW2,37.5382,138.6174,37.0272,138.8553,-2.4344480496608
9.0,6.8,3.9138213873695253,2,40.0,NGAW2,37.5382,138.6174,37.0503,138.9983,-2.964731986479249
9.0,6.8,4.2271256734559195,3,16.0,NGAW2,37.5382,138.6174,36.9347,137.8511,-2.6571673709435766
9.0,6.8,4.151984341668515,3,20.0,NGAW2,37.5382,138.6174,36.8539,138.0997,-3.691529362020666
9.0,6.8,3.888344878073569,3,20.0,NGAW2,37.5382,138.6174,36.9394,138.2625,-2.3043562605857386
9.0,6.8,4.087823345231835,2,26.666666666666668,NGAW2,37.5382,138.6174,36.8083,138.7881,-2.2351601166792565
9.0,6.8,4.870760011965056,4,26.666666666666668,NGAW2,37.5382,138.6174,36.2428,139.1937,-3.9073454622103694
9.0,6.8,4.996130607893374,4,26.666666666666668,NGAW2,37.5382,138.6174,36.1476,139.3884,-4.261009013711223
9.0,6.8,5.135739611790679,5,26.666666666666668,NGAW2,37.5382,138.6174,36.072,139.6968,-3.572565229966567
9.0,6.8,4.941713848629834,4,26.666666666666668,NGAW2,37.5382,138.6174,36.1179,139.1045,-4.138047577901135
9.0,6.8,5.021838964603581,4,26.666666666666668,NGAW2,37.5382,138.6174,36.0562,139.2626,-5.34423293632571
9.0,6.8,5.022893191491757,3,20.0,NGAW2,37.5382,138.6174,35.9954,139.0709,-5.291369558560651
9.0,6.8,5.0563094975874305,3,26.666666666666668,NGAW2,37.5382,138.6174,36.054,139.3912,-5.162139753255822
9.0,6.8,5.2021368080740675,5,20.0,NGAW2,37.5382,138.6174,35.9745,139.7526,-3.430467296635645
9.0,6.8,5.168037823781117,3,26.666666666666668,NGAW2,37.5382,138.6174,35.9034,139.4826,-5.09805520907162
9.0,6.8,5.2077907273484785,5,26.666666666666668,NGAW2,37.5382,138.6174,35.9065,139.6481,-3.6795067157777894
9.0,6.8,5.274332003797525,5,20.0,NGAW2,37.5382,138.6174,35.8098,139.7212,-4.202384664768365
9.0,6.8,5.168948726206755,2,8.88888888888889,NGAW2,37.5382,138.6174,35.8401,139.3215,-5.8270805778785295
9.0,6.8,5.22283922537208,4,20.0,NGAW2,37.5382,138.6174,35.7965,139.4659,-5.254527109680385
9.0,6.8,4.986410905205391,3,8.88888888888889,NGAW2,37.5382,138.6174,35.9954,138.801,-5.714778408962185
9.0,6.8,5.150397236471415,3,20.0,NGAW2,37.5382,138.6174,35.8958,139.3875,-4.971380446910162
9.0,6.8,5.236867404231814,3,20.0,NGAW2,37.5382,138.6174,35.7996,139.5385,-5.359001990164543
9.0,6.8,4.908011770197695,2,20.0,NGAW2,37.5382,138.6174,36.1478,139.0536,-5.165235424911479
9.0,6.8,4.993624765262849,3,20.0,NGAW2,37.5382,138.6174,36.11,139.2926,-4.388241104553799
9.0,6.8,5.095160249165944,2,26.666666666666668,NGAW2,37.5382,138.6174,35.9086,139.1517,-6.026329735346066
9.0,6.8,4.985932681455884,3,26.666666666666668,NGAW2,37.5382,138.6174,36.0243,138.9722,-5.547649617783367
9.0,6.8,4.977423159890142,2,20.0,NGAW2,37.5382,138.6174,36.0683,139.1024,-5.749046507938678
9.0,6.8,5.054077851939092,3,20.0,NGAW2,37.5382,138.6174,35.9933,139.2223,-5.646459957615253
9.0,6.8,5.1479594849594745,3,20.0,NGAW2,37.5382,138.6174,35.8605,139.2758,-4.494263180582289
9.0,6.8,5.505412833440639,3,16.0,NGAW2,37.5382,138.6174,35.096,138.8657,-5.564743750261871
9.0,6.8,5.461286194826176,3,20.0,NGAW2,37.5382,138.6174,35.1971,138.9127,-5.8086910924352555
9.0,6.8,5.408874357112681,3,40.0,NGAW2,37.5382,138.6174,35.3091,138.9349,-5.112683302170211
9.0,6.8,5.444752644777583,3,20.0,NGAW2,37.5382,138.6174,35.2128,138.6016,-5.088589970724666
9.0,6.8,5.485170307761209,3,16.0,NGAW2,37.5382,138.6174,35.1271,138.6213,-5.582037962685485
9.0,6.8,5.524217116055963,5,26.666666666666668,NGAW2,37.5382,138.6174,35.041,138.476,-4.6674501396105645
9.0,6.8,5.559026415748388,3,16.0,NGAW2,37.5382,138.6174,34.9649,138.3735,-6.365439709125035
9.0,6.8,5.433503639103105,3,20.0,NGAW2,37.5382,138.6174,35.2435,138.3407,-6.439023082664802
9.0,6.8,5.510804337673718,2,13.333333333333334,NGAW2,37.5382,138.6174,35.0969,138.1332,-6.281296662579986
9.0,6.8,5.537137397247254,3,20.0,NGAW2,37.5382,138.6174,35.0916,137.8136,-4.851688178437528
9.0,6.8,5.575797576515221,3,20.0,NGAW2,37.5382,138.6174,34.9816,137.8975,-5.868419646045095
9.0,6.8,5.581840803850959,2,20.0,NGAW2,37.5382,138.6174,34.9524,139.1378,-6.212261354181723
9.0,6.8,5.410484663418784,3,26.666666666666668,NGAW2,37.5382,138.6174,35.3038,138.2003,-6.193862288611534
9.0,6.8,5.471009374366148,3,26.666666666666668,NGAW2,37.5382,138.6174,35.2201,137.9212,-6.1442092824052645
9.0,6.8,5.582367852765768,3,20.0,NGAW2,37.5382,138.6174,34.9365,138.0798,-6.551191241193265
9.0,6.8,5.570403451375261,3,16.0,NGAW2,37.5382,138.6174,35.0053,137.8439,-6.110888378133161
9.0,6.8,5.539418707236024,3,26.666666666666668,NGAW2,37.5382,138.6174,35.0113,138.3557,-6.801626558469233
9.0,6.8,5.48608241396043,3,20.0,NGAW2,37.5382,138.6174,35.1271,138.4273,-5.722202893642557
9.0,6.8,5.582405488489601,5,16.0,NGAW2,37.5382,138.6174,34.9434,139.0887,-6.10922158310236
9.0,6.8,5.587023914046005,2,26.666666666666668,NGAW2,37.5382,138.6174,34.9109,138.2038,-6.5635558314451865
9.0,6.8,5.450995534189742,3,26.666666666666668,NGAW2,37.5382,138.6174,35.1995,138.569,-6.120882354992686
9.0,6.8,5.517091385344304,3,26.666666666666668,NGAW2,37.5382,138.6174,35.0821,138.981,-6.572182017746809
9.0,6.8,5.561412133364474,5,20.0,NGAW2,37.5382,138.6174,34.9723,138.9159,-5.587488280107237
9.0,6.8,5.554740943097046,3,20.0,NGAW2,37.5382,138.6174,34.9706,138.4955,-6.173935074997579
9.0,6.8,4.9051266193152605,3,26.666666666666668,NGAW2,37.5382,138.6174,36.9417,140.0828,-4.474908006421911
9.0,6.8,4.711150509525323,2,20.0,NGAW2,37.5382,138.6174,36.99,139.8033,-4.091956216591481
9.0,6.8,4.751605464217637,3,20.0,NGAW2,37.5382,138.6174,36.8144,139.7153,-3.1799339967535833
9.0,6.8,4.553350437258295,3,11.428571428571429,NGAW2,37.5382,138.6174,36.8061,139.4204,-3.1953116536063724
9.0,6.8,4.879767018891217,4,26.666666666666668,NGAW2,37.5382,138.6174,36.8061,139.9264,-3.207671083097688
9.0,6.8,5.004080525125581,3,26.666666666666668,NGAW2,37.5382,138.6174,36.7639,140.1297,-3.7658430072532196
9.0,6.8,4.966962016306286,3,20.0,NGAW2,37.5382,138.6174,36.5692,139.8861,-4.803644173758045
9.0,6.8,4.9101517555179335,4,26.666666666666668,NGAW2,37.5382,138.6174,36.56,139.7675,-4.467066138901285
9.0,6.8,4.798514106063782,4,20.0,NGAW2,37.5382,138.6174,36.7258,139.7155,-2.306040054505996
9.0,6.8,4.682501528924415,3,20.0,NGAW2,37.5382,138.6174,36.6347,139.4376,-3.734630660596432
9.0,6.8,4.930725910867953,3,20.0,NGAW2,37.5382,138.6174,36.3867,139.6145,-4.843995302850243
9.0,6.8,5.064112867874402,3,20.0,NGAW2,37.5382,138.6174,36.2859,139.8047,-3.53504345236406
9.0,6.8,5.0873493911639605,3,20.0,NGAW2,37.5382,138.6174,36.4368,140.0225,-4.822794496372434
9.0,6.8,5.1127104187625525,3,11.428571428571429,NGAW2,37.5382,138.6174,36.545,140.1742,-3.528030117611193
9.0,6.8,5.054333149361975,3,40.0,NGAW2,37.5382,138.6174,36.4427,139.9541,-4.7533240825163965
9.0,6.8,4.803693122120054,2,20.0,NGAW2,37.5382,138.6174,36.8594,139.8397,-4.304344372198918
9.0,6.8,4.910888620925971,3,20.0,NGAW2,37.5382,138.6174,36.8547,140.0258,-4.084116448172079
9.0,6.8,4.8433205694088235,3,26.666666666666668,NGAW2,37.5382,138.6174,36.7042,139.7733,-3.3417032809969505
9.0,6.8,4.964102579968039,3,20.0,NGAW2,37.5382,138.6174,36.6928,139.9875,-3.706058166886715
9.0,6.8,5.042456906419212,3,26.666666666666668,NGAW2,37.5382,138.6174,36.7311,140.1814,-4.194171748356508
9.0,6.8,4.8387392027858835,2,16.0,NGAW2,37.5382,138.6174,36.5478,139.6186,-3.708391379667962
9.0,6.8,4.962844630259907,3,20.0,NGAW2,37.5382,138.6174,36.5564,139.8669,-4.431829671625808
9.0,6.8,5.069784317949389,4,26.666666666666668,NGAW2,37.5382,138.6174,36.5449,140.0784,-3.897497020252089
9.0,6.8,4.642947550322122,2,20.0,NGAW2,37.5382,138.6174,36.9823,139.6955,-3.638754181598426
9.0,6.8,5.152597712198631,3,16.0,NGAW2,37.5382,138.6174,35.8029,139.0956,-6.538029962802606
9.0,6.8,5.203182171432998,3,16.0,NGAW2,37.5382,138.6174,35.7304,139.1454,-6.35076350218324
9.0,6.8,5.188223443750963,4,26.666666666666668,NGAW2,37.5382,138.6174,35.7968,139.2912,-4.798344946302101
9.0,6.8,5.299566585948469,3,26.666666666666668,NGAW2,37.5382,138.6174,35.6282,139.4034,-5.12332678245636
9.0,6.8,5.326904823399949,4,26.666666666666668,NGAW2,37.5382,138.6174,35.5782,139.4156,-5.207063219516487
9.0,6.8,5.281425498877819,4,11.428571428571429,NGAW2,37.5382,138.6174,35.699,139.5029,-5.137943235486907
9.0,6.8,5.313599990079194,4,20.0,NGAW2,37.5382,138.6174,35.7107,139.6859,-5.0810687563073555
9.0,6.8,5.369614248430071,4,26.666666666666668,NGAW2,37.5382,138.6174,35.6596,139.8343,-4.769728959259161
9.0,6.8,5.356916408850973,4,26.666666666666668,NGAW2,37.5382,138.6174,35.689,139.8354,-4.766573150171562
9.0,6.8,5.332622170240027,4,26.666666666666668,NGAW2,37.5382,138.6174,35.7313,139.8121,-4.625032237049828
9.0,6.8,5.366770092182479,4,11.428571428571429,NGAW2,37.5382,138.6174,35.6485,139.799,-4.781507683034905
9.0,6.8,5.3695211255543684,4,26.666666666666668,NGAW2,37.5382,138.6174,35.6474,139.8093,-4.747399063747688
9.0,6.8,5.366583307218125,4,20.0,NGAW2,37.5382,138.6174,35.6551,139.8115,-4.678226050262999
9.0,6.8,5.361245216250509,4,40.0,NGAW2,37.5382,138.6174,35.6657,139.8087,-4.883830807707183
9.0,6.8,5.353893974436778,4,40.0,NGAW2,37.5382,138.6174,35.6876,139.8193,-4.678677446297614
9.0,6.8,5.34877281003653,4,20.0,NGAW2,37.5382,138.6174,35.6874,139.7962,-4.7893762373270095
9.0,6.8,5.338307014764196,4,26.666666666666668,NGAW2,37.5382,138.6174,35.7254,139.8249,-4.680712494002163
9.0,6.8,5.340610278738288,4,26.666666666666668,NGAW2,37.5382,138.6174,35.7401,139.8624,-4.818376649111074
9.0,6.8,5.360352757467489,4,26.666666666666668,NGAW2,37.5382,138.6174,35.7138,139.8971,-5.013520301731552
9.0,6.8,5.37142841336536,4,26.666666666666668,NGAW2,37.5382,138.6174,35.6704,139.8635,-4.778382200936478
9.0,6.8,5.36816986844687,4,20.0,NGAW2,37.5382,138.6174,35.6926,139.8912,-4.357959388315924
9.0,6.8,5.355736857415523,3,26.666666666666668,NGAW2,37.5382,138.6174,35.6685,139.7893,-4.740154290430509
9.0,6.8,5.388112365664251,3,20.0,NGAW2,37.5382,138.6174,35.6081,139.8157,-4.801853784938294
9.0,6.8,5.257182823189481,3,26.666666666666668,NGAW2,37.5382,138.6174,35.6669,139.2682,-5.6752294207284235
9.0,6.8,5.219706965966125,2,26.666666666666668,NGAW2,37.5382,138.6174,35.6984,139.1306,-6.205062800078667
9.0,6.8,4.391234115424795,3,8.88888888888889,NGAW2,37.5382,138.6174,36.976,137.6257,-3.668834895301232
9.0,6.8,4.921585477262745,5,26.666666666666668,NGAW2,37.5382,138.6174,36.866,136.9747,-3.1614952829227487
9.0,6.8,4.6637220729377065,2,11.428571428571429,NGAW2,37.5382,138.6174,36.8163,137.4192,-4.416688475295972
9.0,6.8,4.556609995372715,3,16.0,NGAW2,37.5382,138.6174,36.8624,137.5274,-3.3814662275083553
9.0,6.8,4.892377145591635,5,16.0,NGAW2,37.5382,138.6174,36.7824,137.0803,-3.6988623174962814
9.0,6.8,5.034547114142568,4,13.333333333333334,NGAW2,37.5382,138.6174,36.6716,136.897,-3.961374502115201
9.0,6.8,4.873134127573769,3,13.333333333333334,NGAW2,37.5382,138.6174,36.6686,137.2114,-4.182876148690293
9.0,6.8,4.86830338551846,3,13.333333333333334,NGAW2,37.5382,138.6174,36.6086,137.2831,-3.98392779099619
9.0,6.8,4.951451300742808,3,20.0,NGAW2,37.5382,138.6174,36.5864,137.1406,-4.084253647191945
9.0,6.8,5.0826458300725275,3,16.0,NGAW2,37.5382,138.6174,36.56,136.8872,-4.609324101561804
9.0,6.8,4.835408509778168,3,16.0,NGAW2,37.5382,138.6174,36.5781,137.385,-3.7926585542021125
9.0,6.8,5.069155742908264,3,20.0,NGAW2,37.5382,138.6174,36.4411,137.0353,-4.926250488527256
9.0,6.8,4.941428113932554,3,26.666666666666668,NGAW2,37.5382,138.6174,36.8836,136.9306,-3.8271319163277226
9.0,6.8,4.647079589065301,2,20.0,NGAW2,37.5382,138.6174,36.7883,137.4719,-3.8079450118502796
9.0,6.8,5.044199010934396,2,20.0,NGAW2,37.5382,138.6174,36.5706,136.9614,-4.670649736421543
9.0,6.8,4.950035671967326,3,26.666666666666668,NGAW2,37.5382,138.6174,36.5681,137.1625,-4.364314819052881
9.0,6.8,5.067960360715525,3,20.0,NGAW2,37.5382,138.6174,36.4375,137.0422,-4.95543869502377
9.0,6.8,5.139673273108439,2,11.428571428571429,NGAW2,37.5382,138.6174,35.7895,138.9198,-6.159192786234939
9.0,6.8,5.248601774302104,4,26.666666666666668,NGAW2,37.5382,138.6174,35.6132,138.947,-5.9321931228033975
9.0,6.8,5.322131544647291,3,16.0,NGAW2,37.5382,138.6174,35.4648,138.813,-5.39693974563324
9.0,6.8,5.18122159467179,3,26.666666666666668,NGAW2,37.5382,138.6174,35.702,138.7266,-5.228647097879704
